EXCEL.EXE-36952AF2.pf,6/17/2022 1:36:08 PM,7/20/2022 10:43:52 AM,"79,000",EXCEL.EXE,C:\PROGRAM FILES\MICROSOFT OFFICE\root\Office16\EXCEL.EXE,17,"7/20/2022 10:43:42 AM, 7/19/2022 1:13:36 PM, 7/15/2022 10:26:22 AM, 7/15/2022 10:21:50 AM, 7/15/2022 10:15:03 AM, 7/15/2022 10:11:37 AM, 7/15/2022 10:07:26 AM, 7/15/2022 9:35:38 AM",No
EXPLORER.EXE-03C49D11.pf,6/14/2022 4:49:11 PM,7/22/2022 10:23:36 AM,"59,514",EXPLORER.EXE,C:\Windows\explorer.exe,77,"7/22/2022 10:23:26 AM, 7/22/2022 9:34:39 AM, 7/22/2022 9:22:11 AM, 7/21/2022 2:12:29 PM, 7/21/2022 8:21:30 AM, 7/20/2022 2:37:30 PM, 7/20/2022 9:41:59 AM, 7/20/2022 9:14:55 AM",No
FILECOAUTH.EXE-3B6EB391.pf,7/22/2022 8:43:54 AM,7/22/2022 10:23:37 AM,"19,623",FILECOAUTH.EXE,C:\Users\npmoyer\AppData\Local\MICROSOFT\OneDrive\22.131.0619.0001\FILECOAUTH.EXE,5,"7/22/2022 10:23:27 AM, 7/22/2022 9:34:40 AM, 7/22/2022 9:22:13 AM, 7/22/2022 8:47:59 AM, 7/22/2022 8:43:48 AM",No
FINDMOSTRECENTLYUSED APPS.EXE-A22DADA6.pf,7/11/2022 1:52:48 PM,7/12/2022 2:41:45 PM,"19,668",FINDMOSTRECENTLYUSED APPS.EXE,C:\Temp\APP ACCESS TIME ANALYZER\0.0.4\FINDMOSTRECENTLYUSED APPS.EXE,2,"7/12/2022 2:41:35 PM, 7/11/2022 1:52:38 PM",No
FINDMOSTRECENTLYUSED APPS.EXE-CA1947DB.pf,6/17/2022 2:34:16 PM,7/22/2022 10:32:27 AM,"30,771",FINDMOSTRECENTLYUSED APPS.EXE,C:\Users\npmoyer\ONEDRIVE - CITY OF ANN ARBOR\DOCUMENTS\GitHub\RECENT-APP-SEARCH\FINDMOSTRECENTLYUSED APPS\FINDMOSTRECENTLYUSED APPS\bin\Debug\FINDMOSTRECENTLYUSED APPS.EXE,63,"7/22/2022 10:32:17 AM, 7/22/2022 10:29:26 AM, 7/15/2022 10:25:56 AM, 7/15/2022 10:18:40 AM, 7/15/2022 10:14:44 AM, 7/15/2022 10:11:24 AM, 7/15/2022 10:03:14 AM, 7/15/2022 9:56:31 AM",No
FINDMOSTRECENTLYUSED APPS.EXE-FA2F0611.pf,7/15/2022 10:40:13 AM,7/15/2022 11:39:34 AM,"21,394",FINDMOSTRECENTLYUSED APPS.EXE,C:\TEMP\APP ACCESS TIME ANALYZER\0.1\FINDMOSTRECENTLYUSED APPS.EXE,2,"7/15/2022 11:39:24 AM, 7/15/2022 10:40:03 AM",Yes
GAMEBARPRESENCEWRITER.EXE-FE591E8F.pf,7/22/2022 9:22:31 AM,7/22/2022 9:22:31 AM,"5,319",GAMEBARPRESENCEWRITER.EXE,C:\Windows\System32\GAMEBARPRESENCEWRITER.EXE,1,7/22/2022 9:22:21 AM,No
GIT-LFS.EXE-FF83DF06.pf,7/22/2022 10:23:23 AM,7/22/2022 10:23:23 AM,"6,498",GIT-LFS.EXE,C:\Users\npmoyer\AppData\Local\GITHUBDESKTOP\APP-3.0.5\RESOURCES\app\git\mingw64\libexec\git-core\git-lfs.exe,1,7/22/2022 10:23:21 AM,No
GIT-REMOTE-HTTPS.EXE-F39F984C.pf,7/22/2022 10:23:45 AM,7/22/2022 10:23:45 AM,"6,312",GIT-REMOTE-HTTPS.EXE,C:\Users\npmoyer\AppData\Local\GITHUBDESKTOP\APP-3.0.5\RESOURCES\app\git\mingw64\bin\GIT-REMOTE-HTTPS.EXE,1,7/22/2022 10:23:44 AM,No
GIT.EXE-48D7FDD6.pf,7/22/2022 10:23:21 AM,7/22/2022 10:23:23 AM,"3,004",GIT.EXE,C:\Users\npmoyer\AppData\Local\GITHUBDESKTOP\APP-3.0.5\RESOURCES\app\git\cmd\git.exe,12,"7/22/2022 10:23:23 AM, 7/22/2022 10:23:23 AM, 7/22/2022 10:23:23 AM, 7/22/2022 10:23:22 AM, 7/22/2022 10:23:22 AM, 7/22/2022 10:23:22 AM, 7/22/2022 10:23:22 AM, 7/22/2022 10:23:21 AM",No
